Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Place,Latitude,Longitude
34,9,71,91711,4,8.399999999999999,3,0,0,0,0,1,0,Los Angeles County,34.1223,-117.7143
61,36,40,90029,3,6.0,2,0,0,1,0,1,0,Los Angeles County,34.0897,-118.2926
44,19,69,92806,3,6.0,3,0,0,0,0,1,0,Orange County,33.831,-117.8668
40,13,69,94305,3,27.96,2,0,0,0,0,0,0,Santa Clara County,37.424,-122.1676
51,25,45,94806,3,7.199999999999999,2,131,0,0,0,1,0,Contra Costa County,37.98,-122.3331
37,12,62,92110,3,8.399999999999999,2,0,0,0,0,0,1,San Diego County,32.7688,-117.2037
44,19,172,94306,2,51.599999999999994,3,391,1,1,1,1,0,Santa Clara County,37.4118,-122.1295
42,15,24,92121,3,12.0,2,0,0,0,0,1,1,San Diego County,32.9003,-117.2067
51,25,80,92373,1,58.800000000000004,1,0,0,0,0,0,0,San Bernardino County,33.9991,-117.149
43,16,8,90089,3,8.040000000000001,2,88,0,0,0,1,0,Los Angeles County,34.0218,-118.2883
30,5,38,94542,4,9.600000000000001,1,129,0,0,0,1,1,Alameda County,37.6535,-122.0326
45,19,93,90095,4,31.200000000000003,3,0,0,0,0,0,0,Los Angeles County,34.071,-118.4432
35,9,55,94536,1,24.0,1,0,0,0,0,1,0,Alameda County,37.567,-121.9827
60,34,64,94304,2,20.4,3,0,0,0,0,0,1,Santa Clara County,37.4043,-122.1673
34,9,122,90623,1,0.0,1,0,0,0,0,1,0,Orange County,33.8508,-118.0435
55,25,70,93720,3,16.799999999999997,3,0,0,0,0,1,0,Fresno County,36.8614,-119.7612
43,19,81,92069,2,38.400000000000006,1,0,0,0,0,0,0,San Diego County,33.1871,-117.1585
41,15,159,90057,1,66.0,3,0,1,0,1,1,0,Los Angeles County,34.0623,-118.2762
34,9,70,92843,4,15.600000000000001,1,0,0,1,0,0,0,Orange County,33.7534,-117.9245
65,39,150,92120,2,82.80000000000001,1,196,0,0,0,0,0,San Diego County,32.7949,-117.0755
45,21,152,94550,2,90.0,1,0,0,0,0,1,0,Alameda County,37.5098,-121.6389
49,25,195,95605,4,36.0,1,617,1,0,0,0,0,Yolo County,38.5925,-121.5423
48,23,22,90740,1,1.2000000000000002,1,0,0,0,0,0,0,Orange County,33.7569,-118.0786
60,35,22,91207,1,15.600000000000001,1,123,0,0,0,1,0,Los Angeles County,34.1879,-118.2589
55,29,79,92373,3,9.600000000000001,1,0,0,0,0,1,1,San Bernardino County,33.9991,-117.149
42,18,33,90401,1,16.799999999999997,3,0,0,0,0,1,0,Los Angeles County,34.0153,-118.4936
32,8,128,94720,2,51.96,1,0,0,0,1,1,1,Alameda County,37.8746,-122.2547
62,38,91,95929,1,45.599999999999994,1,0,0,1,0,1,0,Butte County,39.7289,-121.8365
57,32,39,90277,4,10.8,1,0,0,0,0,1,1,Los Angeles County,33.8308,-118.3875
52,26,121,94550,1,87.6,1,167,0,0,0,1,0,Alameda County,37.5098,-121.6389
36,6,21,91741,1,8.040000000000001,3,0,0,1,0,1,0,Los Angeles County,34.1545,-117.8409
34,9,41,93720,3,27.599999999999998,1,0,0,0,0,0,1,Fresno County,36.8614,-119.7612
63,37,45,93437,2,8.399999999999999,3,0,0,0,0,1,0,Santa Barbara County,34.6505,-120.5531
24,2,51,90630,3,3.5999999999999996,3,0,0,0,0,1,0,Orange County,33.8189,-118.037
57,31,165,95054,1,19.200000000000003,2,0,1,0,0,1,0,Santa Clara County,37.3963,-121.9614
40,16,119,91335,2,50.400000000000006,2,0,1,0,0,1,0,Los Angeles County,34.2007,-118.5404
27,2,110,95670,4,21.6,3,190,0,0,0,1,0,Sacramento County,38.6048,-121.2692
65,39,20,90034,3,8.399999999999999,2,0,0,0,0,0,1,Los Angeles County,34.0293,-118.3994
60,34,64,90266,1,9.600000000000001,2,248,0,0,0,0,0,Los Angeles County,33.8895,-118.4009
44,20,101,92717,3,52.800000000000004,2,82,1,0,0,0,0,Irvine,33.6462,-117.8398
63,39,101,92007,1,46.8,1,0,1,1,1,1,0,San Diego County,33.0179,-117.2682
59,34,99,90034,1,52.800000000000004,1,0,1,0,0,0,0,Los Angeles County,34.0293,-118.3994
56,30,158,90089,4,73.19999999999999,1,0,1,0,0,0,0,Los Angeles County,34.0218,-118.2883
54,28,89,95039,1,22.799999999999997,2,0,0,0,0,1,1,Monterey County,36.8341,-121.7733
52,27,80,95616,1,15.600000000000001,3,0,0,0,1,1,1,Yolo County,38.563,-121.816
58,32,114,91330,2,24.0,1,402,0,0,0,1,0,Los Angeles County,34.2429,-118.5273
60,35,49,94110,3,6.0,2,0,0,0,0,1,1,San Francisco County,37.7487,-122.4158
28,4,191,90064,1,75.96000000000001,1,0,0,0,0,1,0,Los Angeles County,34.0371,-118.4279
54,30,78,92374,4,12.0,2,0,0,0,0,1,0,San Bernardino County,34.0683,-117.1725
32,6,28,94115,3,12.0,1,0,0,0,0,0,0,San Francisco County,37.786,-122.4373
59,33,42,95630,1,9.600000000000001,2,0,0,0,0,1,0,Sacramento County,38.6645,-121.145
63,38,140,92407,1,30.0,1,0,0,0,0,0,0,San Bernardino County,34.2441,-117.3086
48,23,45,95053,1,15.600000000000001,2,0,0,0,0,1,0,Santa Clara County,37.3495,-121.9376
56,32,122,95827,2,3.5999999999999996,1,360,0,0,1,1,1,Sacramento County,38.5558,-121.3242
36,12,65,95051,3,31.200000000000003,2,0,0,0,0,1,0,Santa Clara County,37.3504,-121.9848
57,27,68,94117,1,16.799999999999997,3,0,0,0,0,1,0,San Francisco County,37.7692,-122.4425
29,3,153,93657,2,24.0,1,392,0,0,0,0,0,Fresno County,36.8222,-119.4035
39,13,89,92110,4,16.799999999999997,2,0,0,0,0,0,0,San Diego County,32.7688,-117.2037
59,34,91,93524,1,31.200000000000003,1,0,0,0,0,1,1,Kern County,34.909,-117.6235
31,6,55,92038,4,24.0,2,185,0,0,0,1,0,San Diego County,32.8473,-117.2734
43,19,118,91304,2,39.599999999999994,1,0,0,0,0,0,1,Los Angeles County,34.2296,-118.6307
35,5,22,93407,1,8.040000000000001,3,103,0,0,0,0,0,San Luis Obispo County,35.3017,-120.6601
54,24,63,92606,3,16.799999999999997,3,138,0,0,0,1,1,Orange County,33.6998,-117.8169
51,27,12,92192,4,6.0,2,78,0,1,0,1,0,San Diego County,32.7154,-117.1565
44,19,50,90745,3,32.400000000000006,2,0,0,0,0,1,0,Los Angeles County,33.8262,-118.2589
25,0,43,94305,2,19.200000000000003,3,0,0,1,1,1,1,Santa Clara County,37.424,-122.1676
40,15,173,95060,4,79.19999999999999,1,0,1,0,1,1,1,Santa Cruz County,37.069,-122.1569
26,2,60,93407,2,36.0,1,132,1,0,0,0,0,San Luis Obispo County,35.3017,-120.6601
39,14,113,94301,1,12.0,3,0,0,1,0,1,0,Santa Clara County,37.443,-122.1512
28,4,155,92182,4,63.599999999999994,2,0,1,0,0,1,0,San Diego County,32.7752,-117.0737
52,28,91,92692,4,12.0,2,0,0,0,0,0,1,Orange County,33.6041,-117.6467
53,29,55,95818,4,13.200000000000001,2,0,0,0,0,1,0,Sacramento County,38.5571,-121.4975
44,20,173,90277,2,16.799999999999997,1,419,0,0,0,1,0,Los Angeles County,33.8308,-118.3875
43,19,71,92101,3,3.5999999999999996,3,0,0,0,0,0,1,San Diego County,32.7199,-117.1805
56,30,24,94704,2,4.800000000000001,3,88,0,0,0,0,0,Alameda County,37.8722,-122.2447
38,14,42,94610,1,24.0,2,81,0,0,0,1,0,Alameda County,37.8116,-122.2386
30,6,141,94539,2,51.96,1,0,0,0,0,1,0,Alameda County,37.5288,-121.9103
32,6,32,93106,1,22.799999999999997,3,0,0,0,0,1,0,Santa Barbara County,34.4144,-119.8475
35,10,55,94539,4,15.600000000000001,1,0,0,0,0,0,0,Alameda County,37.5288,-121.9103
43,19,153,90254,2,90.0,1,0,0,0,0,1,0,Los Angeles County,33.8648,-118.3972
58,32,113,94590,2,16.799999999999997,1,270,0,0,0,0,1,Solano County,38.0946,-122.2539
25,0,30,92691,2,20.4,2,0,0,0,0,0,0,Orange County,33.6042,-117.6677
54,24,29,92028,3,12.0,3,148,0,0,0,0,1,San Diego County,33.3943,-117.2964
57,32,174,90089,1,81.6,2,466,1,0,0,1,0,Los Angeles County,34.0218,-118.2883
50,24,35,92717,1,3.5999999999999996,3,0,0,0,0,1,0,Irvine,33.6462,-117.8398
32,8,98,95054,2,24.0,2,175,0,0,0,1,0,Santa Clara County,37.3963,-121.9614
63,37,30,92054,2,12.0,3,159,0,0,0,1,0,San Diego County,33.1942,-117.3634
31,6,58,95051,2,30.0,1,0,0,0,0,0,1,Santa Clara County,37.3504,-121.9848
36,12,25,92101,4,12.0,1,147,0,0,0,0,0,San Diego County,32.7199,-117.1805
58,34,19,92029,4,8.399999999999999,1,0,0,0,0,0,0,San Diego County,33.0854,-117.1369
56,30,44,93105,4,8.399999999999999,2,174,0,0,0,1,0,Santa Barbara County,34.5696,-119.7726
49,25,20,90291,4,12.0,1,111,0,0,0,1,1,Los Angeles County,33.9942,-118.4637
30,5,98,91941,2,37.2,1,220,0,0,0,1,0,San Diego County,32.7601,-116.9993
33,7,90,92346,3,19.200000000000003,1,0,0,0,0,1,0,San Bernardino County,34.1198,-117.1689
45,21,61,94304,3,8.399999999999999,1,0,0,0,0,0,0,Santa Clara County,37.4043,-122.1673
30,5,40,94402,4,24.0,2,0,0,0,0,1,0,San Mateo County,37.5398,-122.3297
47,23,38,94618,2,25.200000000000003,3,0,0,0,0,0,0,Alameda County,37.845,-122.2384
25,0,28,92093,2,20.4,2,0,0,0,0,0,0,San Diego County,32.8339,-117.2575
63,33,34,94305,1,18.0,3,0,0,0,0,1,1,Santa Clara County,37.424,-122.1676
55,29,73,95616,2,27.599999999999998,3,0,0,0,0,1,1,Yolo County,38.563,-121.816
65,41,133,94904,4,24.0,1,0,1,0,0,0,1,Marin County,37.9499,-122.5407
44,18,53,94608,1,2.4000000000000004,1,0,0,0,0,1,0,Alameda County,37.8347,-122.2919
35,9,40,93943,3,10.8,1,0,0,0,0,1,0,Monterey County,36.5972,-121.8729
30,5,41,95051,4,20.4,2,0,0,0,0,1,0,Santa Clara County,37.3504,-121.9848
31,5,82,95482,4,21.6,2,0,0,0,0,1,0,Mendocino County,39.131,-123.2441
54,30,100,95814,4,40.8,3,0,1,0,0,0,0,Sacramento County,38.5817,-121.4959
45,20,155,90024,1,84.0,1,0,0,0,0,1,1,Los Angeles County,34.0657,-118.4341
45,19,45,92521,1,2.4000000000000004,1,0,0,0,0,1,0,Riverside County,33.9685,-117.3335
58,32,9,94080,3,3.5999999999999996,3,0,0,0,0,0,1,San Mateo County,37.6578,-122.4231
54,29,48,91709,4,21.6,3,0,0,0,0,1,0,San Bernardino County,33.9474,-117.7289
53,28,18,90095,4,1.2000000000000002,3,109,0,1,1,1,1,Los Angeles County,34.071,-118.4432
33,9,80,91311,4,40.8,1,0,0,0,0,1,1,Los Angeles County,34.2868,-118.5959
60,35,64,94509,2,33.599999999999994,1,0,0,0,0,0,0,Contra Costa County,37.9898,-121.8073
50,24,29,93023,4,1.2000000000000002,1,0,0,0,0,0,0,Ventura County,34.521,-119.2477
26,2,48,90503,3,8.399999999999999,2,0,0,0,0,1,0,Los Angeles County,33.8402,-118.3532
54,30,23,94608,2,4.800000000000001,1,0,0,0,0,0,0,Alameda County,37.8347,-122.2919
28,3,84,90024,4,2.4000000000000004,1,0,0,0,0,1,1,Los Angeles County,34.0657,-118.4341
36,10,179,94542,3,79.19999999999999,1,0,1,0,0,1,0,Alameda County,37.6535,-122.0326
29,2,30,95747,4,18.0,2,112,0,0,0,0,1,Placer County,38.7845,-121.3734
54,28,93,91604,1,58.800000000000004,1,133,0,0,1,1,1,Los Angeles County,34.1391,-118.3915
55,30,39,92647,2,22.799999999999997,2,0,0,0,0,0,0,Orange County,33.7268,-118.0069
61,36,60,92866,3,6.0,2,182,0,0,0,0,0,Orange County,33.7842,-117.8428
36,11,133,90245,1,45.599999999999994,1,290,0,1,1,1,1,Los Angeles County,33.9161,-118.4041
45,19,125,92354,1,28.799999999999997,1,0,0,0,0,0,0,San Bernardino County,34.0531,-117.2515
64,40,58,93437,1,21.6,3,0,0,0,0,1,0,Santa Barbara County,34.6505,-120.5531
60,36,89,91745,2,33.599999999999994,1,0,0,0,0,1,0,Los Angeles County,34.0018,-117.9834
49,22,82,90019,1,32.04,2,125,0,0,0,1,0,Los Angeles County,34.0485,-118.3395
47,23,110,94111,2,39.599999999999994,1,0,0,0,0,1,1,San Francisco County,37.7989,-122.3986
60,36,54,92182,4,27.599999999999998,3,0,0,1,0,0,0,San Diego County,32.7752,-117.0737
45,20,89,93311,4,22.799999999999997,3,0,0,0,0,1,0,Kern County,35.2109,-119.203
32,7,42,92407,3,27.599999999999998,1,0,0,0,0,1,0,San Bernardino County,34.2441,-117.3086
52,28,41,94309,3,22.799999999999997,2,0,0,0,0,0,1,Santa Clara County,37.4417,-122.1417
35,8,38,93106,4,12.0,2,124,0,0,0,1,0,Santa Barbara County,34.4144,-119.8475
40,15,85,94304,2,4.800000000000001,1,0,0,0,0,1,0,Santa Clara County,37.4043,-122.1673
53,29,83,90073,4,12.0,2,0,0,0,0,1,0,Los Angeles County,34.0592,-118.4514
27,0,33,90089,4,12.0,3,0,0,0,0,0,0,Los Angeles County,34.0218,-118.2883
58,33,50,94501,4,25.200000000000003,1,0,0,0,0,0,1,Alameda County,37.7735,-122.2785
47,22,58,93105,4,43.2,3,0,0,0,0,1,1,Santa Barbara County,34.5696,-119.7726
28,3,115,92333,4,37.2,2,0,1,0,0,0,0,San Bernardino County,34.275,-116.9381
46,20,145,91380,2,75.6,1,0,0,1,1,1,0,Los Angeles County,34.4194,-118.5558
43,19,161,95616,2,90.0,1,0,0,0,0,0,0,Yolo County,38.563,-121.816
56,30,38,92029,1,2.4000000000000004,1,0,0,0,0,0,0,San Diego County,33.0854,-117.1369
28,3,28,90505,4,9.600000000000001,1,0,0,0,0,1,0,Los Angeles County,33.804,-118.3519
42,18,75,92182,3,27.96,1,0,0,0,0,0,1,San Diego County,32.7752,-117.0737
32,7,35,92521,3,15.600000000000001,1,116,0,0,0,0,1,Riverside County,33.9685,-117.3335
62,38,24,94720,2,12.0,1,116,0,0,0,0,1,Alameda County,37.8746,-122.2547
37,13,78,94998,4,1.2000000000000002,2,0,0,0,0,1,0,Marin County,38.1076,-122.5688
51,26,113,94086,1,15.600000000000001,3,161,0,0,0,1,0,Santa Clara County,37.3697,-122.0242
39,13,75,94305,3,25.200000000000003,1,224,0,0,0,1,0,Santa Clara County,37.424,-122.1676
43,17,91,91311,1,68.4,1,0,0,0,0,1,0,Los Angeles County,34.2868,-118.5959
52,28,31,91330,4,2.4000000000000004,1,141,0,0,0,1,1,Los Angeles County,34.2429,-118.5273
30,6,45,95819,1,21.6,2,0,0,0,0,1,0,Sacramento County,38.5709,-121.4358
52,26,80,94709,3,9.600000000000001,1,0,0,0,0,0,0,Alameda County,37.8799,-122.2648
61,35,50,92122,3,16.799999999999997,3,112,0,0,0,1,0,San Diego County,32.8567,-117.2072
36,9,31,95825,4,12.0,2,0,0,1,0,1,0,Sacramento County,38.5852,-121.4012
58,32,113,93943,2,45.599999999999994,2,119,1,0,1,1,1,Monterey County,36.5972,-121.8729
47,23,29,94304,4,7.199999999999999,1,0,0,0,0,1,0,Santa Clara County,37.4043,-122.1673
64,39,59,92626,2,18.0,1,139,0,0,0,1,0,Orange County,33.6791,-117.9055
52,27,43,93555,1,15.600000000000001,2,0,0,1,0,1,0,Kern County,35.6843,-117.4154
58,28,122,95136,1,36.0,3,115,1,0,0,1,0,Santa Clara County,37.2725,-121.8435
48,24,29,90509,1,12.0,1,0,0,0,0,0,0,Los Angeles County,33.8355,-118.3399
64,40,91,93106,2,0.0,3,0,0,0,0,1,1,Santa Barbara County,34.4144,-119.8475
58,32,65,94590,3,26.400000000000002,3,0,0,0,0,1,0,Solano County,38.0946,-122.2539
47,23,22,93108,1,12.0,1,0,0,0,0,0,1,Santa Barbara County,34.45,-119.5589
49,23,71,95134,1,16.799999999999997,3,0,0,0,0,0,0,Santa Clara County,37.4248,-121.946
31,4,60,94588,4,24.0,2,0,0,0,0,1,1,Alameda County,37.6902,-121.9022
61,37,60,91706,3,24.0,3,0,0,0,0,1,0,Los Angeles County,34.0966,-117.9667
51,25,69,95747,1,3.5999999999999996,1,0,0,0,0,1,1,Placer County,38.7845,-121.3734
28,2,48,94132,2,21.0,3,89,0,0,0,1,0,San Francisco County,37.723,-122.4848
39,13,21,94022,3,2.4000000000000004,2,0,0,0,0,0,0,Santa Clara County,37.3656,-122.1485
54,28,53,92109,4,33.599999999999994,2,0,0,1,0,0,0,San Diego County,32.7907,-117.2336
50,24,29,94110,3,10.8,3,0,0,0,0,0,0,San Francisco County,37.7487,-122.4158
30,4,60,91107,4,26.400000000000002,2,0,0,0,0,1,0,Los Angeles County,34.162,-118.0894
64,39,42,92068,3,6.0,2,116,0,0,0,1,0,San Diego County,33.321,-117.3124
29,3,69,94303,3,3.5999999999999996,3,0,0,0,0,0,0,San Mateo County,37.4578,-122.1225
48,24,20,95841,1,12.0,1,0,0,0,0,1,1,Sacramento County,38.6666,-121.3523
35,10,200,91107,2,36.0,1,458,0,0,0,0,0,Los Angeles County,34.162,-118.0894
60,36,141,90277,2,25.200000000000003,1,0,0,0,0,1,1,Los Angeles County,33.8308,-118.3875
55,30,81,92123,2,44.400000000000006,1,0,0,1,0,0,0,San Diego County,32.8087,-117.1376
29,4,183,91423,3,99.60000000000001,3,0,1,0,0,1,0,Los Angeles County,34.1465,-118.4311
48,22,149,94928,2,66.0,2,0,1,1,1,1,0,Sonoma County,38.3434,-122.6994
43,19,83,94305,4,43.2,3,0,1,0,0,0,1,Santa Clara County,37.424,-122.1676
66,42,35,94305,1,22.799999999999997,2,172,0,0,0,1,0,Santa Clara County,37.424,-122.1676
25,0,13,91342,2,10.8,3,0,0,0,0,1,0,Los Angeles County,34.3502,-118.3026
45,20,39,90232,1,28.799999999999997,1,0,0,0,0,0,1,Los Angeles County,34.0193,-118.3935
34,10,21,92634,1,6.0,3,0,0,0,0,1,0,Fullerton,33.8739,-117.9028
48,23,10,94609,2,8.399999999999999,3,0,0,0,0,1,1,Alameda County,37.8348,-122.2635
32,6,84,91006,4,21.6,2,0,0,0,0,0,0,Los Angeles County,34.1344,-118.0324
50,24,30,91768,4,1.2000000000000002,1,161,0,0,0,1,1,Los Angeles County,34.0635,-117.7922
43,19,31,90007,4,3.5999999999999996,1,156,0,0,0,1,0,Los Angeles County,34.0265,-118.2828
64,39,182,93955,1,14.399999999999999,2,547,1,0,0,1,0,Monterey County,36.6398,-121.8222
60,34,114,90028,2,82.80000000000001,1,0,0,0,0,1,0,Los Angeles County,34.0996,-118.3275
43,19,152,92008,3,73.19999999999999,2,0,1,0,0,0,0,San Diego County,33.1508,-117.3133
60,34,53,92717,1,9.600000000000001,2,0,0,1,0,0,1,Irvine,33.6462,-117.8398
64,39,24,95112,4,4.800000000000001,2,78,0,0,0,1,0,Santa Clara County,37.3415,-121.8818
44,20,150,95060,2,39.599999999999994,1,0,0,0,0,0,1,Santa Cruz County,37.069,-122.1569
60,36,132,92154,2,72.0,1,470,0,0,0,1,1,San Diego County,32.5678,-116.9903
54,29,68,94998,3,19.200000000000003,3,0,0,0,0,1,1,Marin County,38.1076,-122.5688
33,9,53,94063,1,14.399999999999999,1,0,0,0,0,0,1,San Mateo County,37.5052,-122.2048
56,32,173,94022,1,55.199999999999996,2,88,1,0,1,1,0,Santa Clara County,37.3656,-122.1485
29,5,30,90095,3,12.0,2,0,0,0,0,0,0,Los Angeles County,34.071,-118.4432
25,1,113,95023,2,2.4000000000000004,1,0,0,0,0,1,1,San Benito County,36.8956,-121.1837
60,34,15,95014,1,9.600000000000001,2,0,0,0,0,1,0,Santa Clara County,37.2943,-122.0944
55,30,84,92173,2,44.400000000000006,1,304,0,1,0,1,0,San Diego County,32.5547,-117.0513
39,13,88,94117,4,16.799999999999997,2,0,0,0,0,1,1,San Francisco County,37.7692,-122.4425
37,13,43,94122,3,33.599999999999994,1,0,0,0,0,1,0,San Francisco County,37.762,-122.4831
53,28,43,91380,2,25.200000000000003,3,0,0,0,1,1,1,Los Angeles County,34.4194,-118.5558
34,10,90,94303,2,32.400000000000006,1,0,0,0,0,1,0,San Mateo County,37.4578,-122.1225
42,18,34,92115,4,3.5999999999999996,1,104,0,1,0,1,0,San Diego County,32.7567,-117.0708
60,36,38,94596,4,15.600000000000001,1,0,0,0,0,1,0,Contra Costa County,37.8914,-122.0358
50,24,173,94720,1,12.0,1,0,0,0,0,1,1,Alameda County,37.8746,-122.2547
41,17,160,92647,2,96.0,1,0,0,0,0,1,0,Orange County,33.7268,-118.0069
25,0,44,94545,4,7.199999999999999,2,0,0,0,0,1,1,Alameda County,37.6327,-122.1141
50,24,83,94301,2,4.800000000000001,3,0,0,0,0,1,0,Santa Clara County,37.443,-122.1512
48,22,94,90623,4,31.200000000000003,3,0,0,0,0,1,0,Orange County,33.8508,-118.0435
32,8,43,95023,1,25.200000000000003,3,0,0,0,0,0,1,San Benito County,36.8956,-121.1837
50,25,42,93108,3,20.4,2,0,0,0,0,1,0,Santa Barbara County,34.45,-119.5589
59,33,34,92177,2,3.5999999999999996,1,0,0,0,0,0,0,San Diego County,32.7154,-117.1565
50,26,39,90640,3,22.799999999999997,2,0,0,0,0,1,0,Los Angeles County,34.0079,-118.1075
44,19,70,92833,1,1.2000000000000002,2,0,0,0,0,0,0,Orange County,33.8809,-117.963
31,5,39,94022,4,21.6,3,185,0,0,0,0,1,Santa Clara County,37.3656,-122.1485
40,10,44,94720,3,24.0,3,0,0,0,0,1,0,Alameda County,37.8746,-122.2547
36,12,69,94305,3,37.2,2,0,1,0,0,1,0,Santa Clara County,37.424,-122.1676
51,25,44,94608,3,10.8,3,0,0,0,0,0,0,Alameda County,37.8347,-122.2919
64,40,32,91380,3,1.2000000000000002,3,0,0,0,0,1,0,Los Angeles County,34.4194,-118.5558
47,22,15,95521,2,8.399999999999999,3,0,0,0,0,0,0,Humboldt County,40.8396,-124.0384
52,28,118,90503,2,81.6,1,112,0,0,0,1,0,Los Angeles County,33.8402,-118.3532
51,26,62,95136,1,15.600000000000001,2,221,0,0,0,1,0,Santa Clara County,37.2725,-121.8435
31,5,82,94143,4,26.400000000000002,2,0,0,0,0,0,0,San Francisco County,37.7753,-122.4186
39,14,54,95035,3,36.0,1,108,0,0,0,0,1,Santa Clara County,37.422,-121.8166
30,6,48,94607,1,25.200000000000003,3,0,0,0,0,0,0,Alameda County,37.8109,-122.3007
27,1,74,91730,3,3.5999999999999996,3,0,0,0,0,1,0,San Bernardino County,34.0994,-117.5763
41,16,113,92780,1,12.0,3,211,0,0,0,0,1,Orange County,33.7376,-117.8212
53,27,81,90009,3,20.4,2,0,0,0,0,0,0,Los Angeles County,34.0522,-118.2425
54,27,43,92834,3,12.0,2,169,0,0,0,0,0,Orange County,33.8796,-117.8978
28,4,34,92677,1,21.6,2,0,0,0,0,1,0,Orange County,33.5337,-117.7074
34,9,48,95616,1,30.0,3,105,0,0,0,1,0,Yolo County,38.563,-121.816
61,37,54,90024,4,14.399999999999999,2,129,0,0,0,1,1,Los Angeles County,34.0657,-118.4341
48,24,75,92518,4,16.799999999999997,2,0,0,0,0,1,0,Riverside County,33.8844,-117.2787
36,11,72,91007,1,33.599999999999994,1,224,0,0,0,0,0,Los Angeles County,34.1251,-118.0495
56,31,39,93023,4,10.8,1,0,0,0,0,0,0,Ventura County,34.521,-119.2477
24,1,75,93014,4,2.4000000000000004,1,0,0,0,0,1,0,Santa Barbara County,34.3986,-119.5177
64,38,79,94024,2,33.599999999999994,1,179,0,0,0,0,0,Santa Clara County,37.3551,-122.111
26,2,205,93106,1,75.96000000000001,1,271,0,0,0,0,1,Santa Barbara County,34.4144,-119.8475
33,8,65,90027,2,1.2000000000000002,1,89,0,0,0,1,0,Los Angeles County,34.128,-118.2891
64,39,122,90089,4,2.4000000000000004,1,378,1,0,0,1,0,Los Angeles County,34.0218,-118.2883
39,15,82,95207,1,9.600000000000001,2,0,0,0,0,1,0,San Joaquin County,38.0003,-121.3247
54,30,21,91706,2,2.4000000000000004,1,0,0,0,0,0,1,Los Angeles County,34.0966,-117.9667
32,6,50,90401,4,25.200000000000003,3,0,0,1,1,1,1,Los Angeles County,34.0153,-118.4936
62,37,39,94305,2,33.599999999999994,1,113,0,0,1,1,1,Santa Clara County,37.424,-122.1676
27,2,101,92807,1,22.799999999999997,1,0,0,0,0,0,0,Orange County,33.8512,-117.7884
53,28,41,93117,2,7.199999999999999,3,0,0,1,0,0,0,Santa Barbara County,34.5117,-120.0625
51,25,132,94143,1,3.5999999999999996,1,0,0,0,0,1,0,San Francisco County,37.7753,-122.4186
25,1,43,92173,3,28.799999999999997,2,176,0,0,0,1,0,San Diego County,32.5547,-117.0513
44,20,131,90717,1,58.800000000000004,3,0,1,0,0,1,0,Los Angeles County,33.7913,-118.3186
31,5,11,94534,1,4.800000000000001,2,76,0,0,0,0,1,Solano County,38.225,-122.1245
57,32,21,94720,1,3.5999999999999996,3,117,0,0,0,0,0,Alameda County,37.8746,-122.2547
25,1,109,94010,4,27.599999999999998,3,314,0,0,0,1,0,San Mateo County,37.5678,-122.3694
30,6,141,95014,2,51.96,1,0,0,0,0,0,0,Santa Clara County,37.2943,-122.0944
40,14,81,94709,3,1.2000000000000002,1,0,0,0,0,1,0,Alameda County,37.8799,-122.2648
63,38,54,94704,3,28.799999999999997,1,90,0,0,0,0,1,Alameda County,37.8722,-122.2447
35,10,164,91614,2,93.6,1,0,0,0,0,1,0,Los Angeles County,34.1722,-118.3782
43,19,28,94303,4,3.5999999999999996,1,87,0,0,0,0,0,San Mateo County,37.4578,-122.1225
27,2,68,94025,3,31.200000000000003,3,203,0,1,0,0,0,San Mateo County,37.459,-122.1861
44,14,44,94132,3,24.0,3,180,0,1,1,1,1,San Francisco County,37.723,-122.4848
49,23,61,94117,1,16.799999999999997,3,0,0,0,0,1,1,San Francisco County,37.7692,-122.4425
61,36,35,94110,3,15.600000000000001,2,0,0,0,0,0,1,San Francisco County,37.7487,-122.4158
60,34,54,94301,3,3.5999999999999996,2,0,0,0,0,1,1,Santa Clara County,37.443,-122.1512
59,34,14,93118,1,1.2000000000000002,1,0,0,0,0,1,1,Santa Barbara County,34.4356,-119.8269
28,3,52,90024,4,26.400000000000002,1,230,0,0,0,1,0,Los Angeles County,34.0657,-118.4341
52,28,101,91330,2,3.5999999999999996,1,0,0,0,0,0,0,Los Angeles County,34.2429,-118.5273
28,2,149,94720,2,86.4,1,0,0,0,0,1,0,Alameda County,37.8746,-122.2547
34,8,35,92037,4,9.600000000000001,1,137,0,0,1,1,1,San Diego County,32.8668,-117.2482
60,34,21,93105,3,3.5999999999999996,3,129,0,0,0,1,0,Santa Barbara County,34.5696,-119.7726
39,15,118,95039,2,22.799999999999997,1,0,0,0,0,0,1,Monterey County,36.8341,-121.7733
30,5,38,95064,4,24.0,2,0,0,1,0,0,0,Santa Cruz County,37.0007,-122.068
49,25,24,95818,4,2.4000000000000004,1,138,0,0,0,1,0,Sacramento County,38.5571,-121.4975
43,18,59,93943,1,44.400000000000006,3,0,0,0,0,1,0,Monterey County,36.5972,-121.8729
63,33,41,94234,4,20.04,3,0,0,0,0,1,0,Sacramento County,38.5819,-121.4935
28,3,85,94035,1,9.600000000000001,2,0,0,0,0,1,1,Santa Clara County,37.415,-122.0517
51,27,12,94608,4,12.0,1,0,0,0,0,1,0,Alameda County,37.8347,-122.2919
